NU_INSCRICAO,NU_ANO,NO_MUNICIPIO_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ESTADO_CIVIL,TP_COR_RACA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,TP_SES_INCOME,TP_SES_POINTS
190001042840.0,2019.0,Altamira,PA,20.0,F,1.0,1.0,1.0,1,5.0,1.0,1.0,1.0,1.0,429.1,359.5,496.3,408.9,100.0,120.0,120.0,80.0,40.0,460.0,B,B,A,B,4.0,C,A,B,C,A,B,B,A,A,A,A,A,A,B,B,A,D,A,B,B,E,DE
190001925229.0,2019.0,Fortaleza,CE,18.0,M,2.0,0.0,2.0,1,3.0,1.0,1.0,1.0,1.0,416.3,489.4,501.7,394.4,160.0,200.0,120.0,160.0,80.0,720.0,D,B,F,F,5.0,A,A,B,A,A,A,B,A,A,A,A,A,A,B,A,A,D,A,A,B,E,DE
190001779799.0,2019.0,Goiânia,GO,22.0,F,1.0,4.0,1.0,3,3.0,1.0,1.0,1.0,1.0,499.8,489.4,555.9,607.2,120.0,140.0,140.0,120.0,120.0,640.0,E,E,B,B,4.0,C,A,B,D,A,A,B,B,B,A,B,A,A,B,A,A,D,A,A,B,E,C1
190001133217.0,2019.0,Fortaleza,CE,29.0,M,1.0,1.0,1.0,2,3.0,1.0,1.0,1.0,1.0,453.1,514.6,518.5,609.8,140.0,120.0,120.0,120.0,140.0,640.0,C,F,C,D,2.0,C,A,B,B,A,B,B,A,A,A,A,A,A,B,A,A,C,A,A,B,E,C1
190001237817.0,2019.0,São João das Missões,MG,19.0,F,1.0,1.0,1.0,1,5.0,1.0,1.0,1.0,1.0,409.4,401.1,421.9,413.7,80.0,40.0,40.0,60.0,20.0,240.0,B,B,A,A,7.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,E,DE
190001421563.0,2019.0,Salvador,BA,25.0,M,1.0,1.0,1.0,1,3.0,1.0,1.0,1.0,1.0,389.8,434.7,486.1,482.0,140.0,180.0,160.0,160.0,160.0,800.0,C,B,B,B,3.0,E,A,B,C,A,A,B,A,B,A,B,A,A,C,B,B,C,A,A,B,E,C2
190001421564.0,2019.0,Salvador,BA,32.0,F,1.0,6.0,1.0,2,3.0,1.0,1.0,1.0,1.0,477.5,544.7,562.7,388.8,80.0,120.0,100.0,80.0,0.0,380.0,C,E,C,B,3.0,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,B,B,E,C2
190001779800.0,2019.0,Goiânia,GO,18.0,M,1.0,1.0,1.0,1,2.0,1.0,1.0,1.0,1.0,522.5,572.2,512.9,549.0,120.0,200.0,140.0,160.0,140.0,760.0,B,C,A,C,4.0,E,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A,E,DE
190001658310.0,2019.0,Vila Velha,ES,24.0,M,1.0,6.0,1.0,1,3.0,1.0,1.0,1.0,1.0,521.6,533.0,492.2,506.1,80.0,120.0,100.0,100.0,100.0,500.0,D,D,C,B,3.0,D,A,B,C,A,B,B,A,B,A,A,A,A,C,A,A,D,A,A,B,E,C2
190001421565.0,2019.0,Camaçari,BA,28.0,F,1.0,11.0,1.0,1,3.0,1.0,1.0,1.0,1.0,528.3,628.5,611.8,587.1,120.0,120.0,140.0,140.0,60.0,580.0,E,D,D,D,1.0,C,A,B,B,A,A,B,A,A,A,A,A,A,A,A,A,B,A,A,B,D,C2
190001421566.0,2019.0,Feira de Santana,BA,34.0,M,1.0,13.0,1.0,2,3.0,1.0,1.0,1.0,1.0,504.8,582.5,578.3,648.1,120.0,120.0,120.0,120.0,60.0,540.0,C,C,B,B,4.0,G,A,C,C,B,A,B,A,B,A,A,A,A,C,A,A,C,A,A,B,E,C2
190001517230.0,2019.0,Angra dos Reis,RJ,18.0,F,2.0,0.0,2.0,1,3.0,1.0,1.0,1.0,1.0,402.9,509.7,534.2,451.9,120.0,120.0,80.0,120.0,60.0,500.0,D,D,B,F,3.0,D,A,D,E,B,B,B,B,B,A,B,A,B,D,B,A,D,A,A,B,E,B2
190001595676.0,2019.0,São Paulo,SP,17.0,F,2.0,0.0,2.0,1,1.0,1.0,1.0,1.0,1.0,565.5,590.4,600.0,687.0,160.0,200.0,200.0,200.0,180.0,940.0,E,F,C,D,4.0,F,A,B,D,B,A,B,B,A,A,B,A,A,B,A,A,D,B,B,B,E,B2
190001480447.0,2019.0,João Pessoa,PB,18.0,F,2.0,0.0,2.0,1,0.0,1.0,1.0,1.0,1.0,419.5,540.9,495.8,444.6,120.0,140.0,100.0,120.0,0.0,480.0,E,E,C,B,6.0,C,A,A,D,A,A,B,B,B,A,A,A,A,B,A,B,B,A,B,B,E,C2
190001595677.0,2019.0,Mogi das Cruzes,SP,20.0,M,1.0,3.0,1.0,2,3.0,1.0,1.0,1.0,1.0,565.4,543.4,598.4,668.1,120.0,120.0,120.0,120.0,100.0,580.0,E,E,D,B,2.0,D,A,B,B,A,A,B,A,A,A,B,A,A,B,A,A,C,A,A,A,E,DE
190001743754.0,2019.0,Nova Andradina,MS,19.0,M,1.0,2.0,1.0,1,1.0,1.0,1.0,1.0,1.0,574.6,636.9,591.8,556.3,120.0,120.0,120.0,140.0,120.0,620.0,D,D,D,D,3.0,G,A,C,D,B,A,B,A,C,B,B,A,B,C,B,A,D,B,B,B,D,B2
190001692710.0,2019.0,Gravataí,RS,25.0,M,1.0,2.0,1.0,1,2.0,1.0,1.0,1.0,1.0,456.1,331.4,538.4,570.4,120.0,120.0,80.0,120.0,100.0,540.0,E,D,C,B,5.0,D,A,B,D,A,A,B,B,A,A,B,A,A,B,A,A,C,B,A,B,E,C2
190001595678.0,2019.0,Ribeirão Preto,SP,32.0,F,1.0,13.0,1.0,1,1.0,1.0,1.0,1.0,1.0,407.1,527.3,491.5,491.6,120.0,100.0,120.0,120.0,80.0,540.0,B,B,F,F,3.0,C,A,B,C,A,A,B,A,B,A,B,A,A,B,A,A,C,A,A,B,E,DE
190001421567.0,2019.0,Santo Amaro,BA,24.0,M,1.0,6.0,1.0,1,2.0,1.0,1.0,1.0,1.0,439.6,451.6,466.6,492.2,100.0,120.0,100.0,120.0,20.0,460.0,H,H,B,A,3.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,B,A,E,DE
190001237818.0,2019.0,Belo Horizonte,MG,19.0,M,2.0,0.0,2.0,1,2.0,1.0,1.0,1.0,1.0,421.6,381.0,463.0,449.0,80.0,120.0,100.0,120.0,0.0,420.0,B,H,B,B,6.0,C,A,B,D,A,A,D,A,B,A,A,A,A,D,A,B,E,B,A,B,E,C2
190001475150.0,2019.0,Caicó,RN,18.0,F,2.0,0.0,2.0,1,3.0,1.0,1.0,1.0,1.0,407.6,467.4,535.5,395.8,120.0,120.0,100.0,120.0,160.0,620.0,E,D,D,F,6.0,B,A,B,B,B,A,B,A,A,A,A,A,A,B,A,A,D,A,A,B,E,C2
190001237819.0,2019.0,Belo Horizonte,MG,18.0,F,2.0,0.0,2.0,1,0.0,1.0,1.0,1.0,1.0,585.3,647.2,606.0,720.5,180.0,200.0,200.0,180.0,200.0,960.0,E,E,D,B,4.0,D,A,C,E,B,A,B,B,B,B,B,A,A,C,B,B,E,B,B,B,E,B1
190001409451.0,2019.0,Nossa Senhora do Socorro,SE,30.0,F,1.0,12.0,1.0,1,3.0,1.0,1.0,1.0,1.0,521.8,529.4,544.1,436.1,160.0,120.0,120.0,140.0,120.0,660.0,E,E,C,B,4.0,C,A,B,D,A,A,B,A,A,A,A,A,A,B,A,A,C,A,B,B,E,C2
190001210205.0,2019.0,São Luís,MA,25.0,F,1.0,7.0,1.0,1,3.0,1.0,1.0,1.0,1.0,441.6,549.0,536.2,570.9,120.0,120.0,140.0,140.0,140.0,660.0,A,D,A,A,3.0,A,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,E,DE
190002194570.0,2019.0,Caruaru,PE,20.0,F,1.0,3.0,1.0,1,3.0,1.0,1.0,1.0,1.0,441.1,555.2,531.3,533.6,100.0,120.0,120.0,120.0,40.0,500.0,B,B,C,B,8.0,K,A,C,E,B,A,B,A,A,A,B,A,A,B,B,A,E,A,A,B,E,C2
190001421568.0,2019.0,Barreiras,BA,19.0,F,1.0,1.0,1.0,1,3.0,1.0,1.0,1.0,1.0,424.4,387.5,419.1,363.6,100.0,120.0,100.0,80.0,80.0,480.0,H,B,F,B,4.0,B,A,B,D,A,A,B,A,A,A,B,A,A,B,A,A,B,A,A,B,E,DE
190001475151.0,2019.0,Francisco Dantas,RN,17.0,M,2.0,0.0,2.0,1,1.0,1.0,1.0,1.0,1.0,438.5,599.2,573.4,567.8,160.0,180.0,180.0,160.0,180.0,860.0,A,B,A,A,3.0,A,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,C,A,B,B,E,DE
190001595679.0,2019.0,São Bernardo do Campo,SP,32.0,F,1.0,13.0,1.0,0,0.0,1.0,1.0,1.0,1.0,387.7,473.7,436.1,374.3,0.0,0.0,0.0,0.0,0.0,0.0,B,B,C,B,1.0,D,A,B,B,A,A,B,A,B,A,B,A,A,B,B,A,B,A,A,B,D,DE
190001339053.0,2019.0,Taquarana,AL,57.0,M,1.0,4.0,1.0,1,1.0,1.0,1.0,1.0,1.0,373.4,472.0,405.0,529.4,120.0,120.0,140.0,140.0,160.0,680.0,B,B,A,A,3.0,B,A,B,C,A,B,B,B,A,A,A,A,A,B,A,A,C,A,B,B,E,DE
190001595681.0,2019.0,Guarujá,SP,21.0,F,1.0,2.0,1.0,1,2.0,1.0,1.0,1.0,1.0,519.1,551.0,514.2,457.8,140.0,180.0,140.0,180.0,160.0,800.0,C,D,C,B,3.0,D,A,B,C,A,A,B,B,B,A,B,A,A,C,A,B,D,A,A,B,E,C2
190001692711.0,2019.0,Sant'Ana do Livramento,RS,24.0,M,1.0,2.0,1.0,1,1.0,1.0,1.0,1.0,1.0,524.3,481.0,504.2,555.3,140.0,120.0,120.0,120.0,100.0,600.0,E,D,C,B,3.0,F,A,B,C,B,A,B,A,B,A,B,A,A,B,A,A,B,A,A,B,E,C1
190001082477.0,2019.0,Coari,AM,37.0,F,1.0,13.0,1.0,0,0.0,1.0,1.0,1.0,1.0,568.2,546.0,524.9,469.6,120.0,120.0,120.0,120.0,100.0,580.0,D,B,C,B,3.0,C,A,B,B,A,B,B,A,B,A,A,A,A,B,A,A,C,A,A,B,E,C2
190001743755.0,2019.0,Campo Grande,MS,17.0,M,2.0,0.0,2.0,1,3.0,1.0,1.0,1.0,1.0,509.7,532.7,568.4,543.5,140.0,100.0,140.0,160.0,140.0,680.0,C,E,D,D,4.0,E,A,C,D,B,A,B,C,B,A,B,A,A,C,A,A,C,B,B,B,E,B2
190001743756.0,2019.0,Campo Grande,MS,34.0,F,1.0,12.0,1.0,1,1.0,1.0,1.0,1.0,1.0,480.2,452.8,530.8,366.8,100.0,120.0,120.0,120.0,80.0,540.0,D,B,B,B,5.0,D,A,B,C,B,A,B,A,B,A,B,A,A,B,A,A,C,A,A,B,E,C2
190001782199.0,2019.0,Rondonópolis,MT,18.0,M,2.0,0.0,2.0,1,3.0,1.0,1.0,1.0,1.0,420.3,382.4,539.9,634.4,120.0,100.0,100.0,120.0,80.0,520.0,C,G,C,D,3.0,G,A,C,C,B,B,B,B,B,B,A,A,A,B,A,A,D,A,B,B,D,B1
190001493194.0,2019.0,Recife,PE,44.0,F,1.0,13.0,1.0,1,1.0,1.0,1.0,1.0,1.0,393.7,550.8,512.1,545.4,80.0,120.0,120.0,80.0,100.0,500.0,E,E,C,C,4.0,B,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,B,A,A,A,E,DE
190002447769.0,2019.0,Santa Bárbara d'Oeste,SP,17.0,M,2.0,0.0,2.0,1,3.0,1.0,1.0,1.0,1.0,536.8,498.5,500.6,497.5,80.0,140.0,120.0,120.0,160.0,620.0,C,B,B,F,4.0,C,A,B,C,A,A,B,A,B,A,B,A,A,B,B,A,B,A,B,B,E,C2
190001237822.0,2019.0,Contagem,MG,26.0,F,1.0,8.0,1.0,1,1.0,1.0,1.0,1.0,1.0,398.8,490.7,550.0,398.5,160.0,120.0,160.0,180.0,140.0,760.0,E,E,C,B,5.0,G,A,B,D,B,A,B,A,A,A,B,A,A,D,A,B,D,B,B,B,E,C1
190001421571.0,2019.0,Feira de Santana,BA,21.0,F,1.0,4.0,1.0,1,3.0,1.0,1.0,1.0,1.0,634.9,641.6,586.7,797.8,160.0,180.0,160.0,180.0,200.0,880.0,E,E,B,B,3.0,G,A,B,C,B,B,B,A,A,A,A,A,A,C,A,A,E,A,B,B,D,C1
190001595683.0,2019.0,Mogi das Cruzes,SP,19.0,F,1.0,2.0,1.0,1,3.0,1.0,1.0,1.0,1.0,375.9,365.0,476.2,369.8,120.0,120.0,100.0,120.0,0.0,460.0,E,D,D,B,3.0,C,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,B,A,B,E,C2
190001042842.0,2019.0,Belém,PA,25.0,F,1.0,6.0,1.0,1,2.0,1.0,1.0,1.0,1.0,508.4,505.0,531.0,540.7,120.0,120.0,120.0,100.0,100.0,560.0,B,B,B,B,8.0,B,A,B,C,A,A,B,B,A,A,A,A,A,B,A,A,B,A,A,A,E,DE
190001517232.0,2019.0,Petrópolis,RJ,19.0,F,1.0,2.0,1.0,1,1.0,1.0,1.0,1.0,1.0,416.4,509.4,535.6,568.5,140.0,120.0,120.0,100.0,80.0,560.0,E,C,C,C,5.0,F,A,B,C,B,A,B,B,A,A,B,A,B,C,A,A,D,A,A,B,E,C1
190001517233.0,2019.0,Nova Iguaçu,RJ,28.0,M,1.0,11.0,1.0,1,2.0,1.0,1.0,1.0,1.0,467.4,477.3,502.3,448.8,120.0,120.0,100.0,100.0,0.0,440.0,B,B,B,B,2.0,C,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,E,DE
190001595684.0,2019.0,São Paulo,SP,31.0,F,1.0,13.0,1.0,1,2.0,1.0,1.0,1.0,1.0,447.8,510.1,517.3,426.8,120.0,40.0,40.0,80.0,0.0,280.0,C,E,D,F,3.0,C,A,B,D,A,A,B,B,B,A,A,A,A,B,A,A,B,A,A,A,E,C2
190001199385.0,2019.0,Araguaína,TO,17.0,F,2.0,0.0,2.0,0,1.0,1.0,1.0,1.0,1.0,522.3,596.8,572.6,432.2,120.0,140.0,120.0,140.0,120.0,640.0,D,F,C,D,4.0,C,A,B,C,B,B,B,A,B,A,B,A,A,B,B,A,D,A,A,B,E,B2
190001133218.0,2019.0,Eusébio,CE,21.0,F,1.0,4.0,1.0,1,1.0,1.0,1.0,1.0,1.0,477.0,583.2,572.2,586.7,160.0,140.0,120.0,120.0,160.0,700.0,B,B,A,B,6.0,B,A,B,C,A,A,B,A,A,A,A,A,A,C,B,A,E,A,A,B,E,DE
190001493196.0,2019.0,Serra Talhada,PE,16.0,F,3.0,0.0,1.0,1,3.0,1.0,1.0,1.0,1.0,536.9,504.8,447.8,497.3,100.0,120.0,100.0,100.0,40.0,460.0,H,E,F,D,2.0,B,A,B,B,A,A,B,B,A,A,B,A,A,B,A,B,C,A,A,B,E,C2
190001133219.0,2019.0,Fortaleza,CE,17.0,M,3.0,0.0,1.0,1,2.0,1.0,1.0,1.0,1.0,530.3,551.8,598.3,585.3,140.0,120.0,120.0,120.0,180.0,680.0,B,D,C,B,4.0,C,A,C,D,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B,E,C2
190001475152.0,2019.0,Natal,RN,46.0,M,1.0,1.0,1.0,2,1.0,1.0,1.0,1.0,1.0,447.9,523.6,433.0,379.4,0.0,0.0,0.0,0.0,0.0,0.0,A,A,A,B,5.0,D,A,B,D,B,B,B,A,B,A,B,A,A,B,A,A,D,A,C,B,E,C1
190001493197.0,2019.0,Jaboatão dos Guararapes,PE,20.0,F,1.0,3.0,1.0,1,1.0,1.0,1.0,1.0,1.0,622.8,634.8,622.2,746.2,160.0,180.0,160.0,200.0,180.0,880.0,D,G,A,D,2.0,A,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,C,B,E,B2
190001199386.0,2019.0,Porto Nacional,TO,23.0,F,1.0,7.0,1.0,1,3.0,1.0,1.0,1.0,1.0,415.5,429.3,462.1,442.0,120.0,120.0,100.0,100.0,0.0,440.0,E,E,B,B,5.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B,E,C2
190001595686.0,2019.0,Hortolândia,SP,17.0,F,2.0,0.0,2.0,1,3.0,1.0,1.0,1.0,1.0,463.9,565.3,566.6,608.2,120.0,120.0,120.0,120.0,80.0,560.0,E,E,C,F,5.0,G,A,D,D,B,A,B,B,B,A,B,A,B,D,B,A,E,B,B,B,E,B1
190001237824.0,2019.0,Sabará,MG,18.0,F,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,494.2,483.1,529.0,370.7,120.0,140.0,100.0,80.0,20.0,460.0,E,D,C,B,4.0,H,A,C,E,C,A,B,B,B,A,B,A,B,C,B,B,E,B,B,B,D,B1
190001595688.0,2019.0,Itapevi,SP,38.0,M,1.0,13.0,1.0,3,2.0,1.0,1.0,1.0,1.0,445.6,412.6,449.6,540.0,80.0,120.0,80.0,80.0,0.0,360.0,B,B,A,A,3.0,G,A,B,B,B,B,B,B,A,A,A,A,A,B,B,A,B,A,A,B,D,C2
190001867763.0,2019.0,Planalto,PR,17.0,M,2.0,0.0,2.0,1,1.0,1.0,1.0,1.0,1.0,590.5,594.4,567.4,542.7,120.0,120.0,120.0,120.0,80.0,560.0,E,B,D,A,5.0,E,B,B,D,A,A,B,B,B,B,A,A,B,B,A,A,A,A,A,B,E,C1
190001339054.0,2019.0,Marechal Deodoro,AL,32.0,F,2.0,0.0,2.0,2,2.0,1.0,1.0,1.0,1.0,429.6,452.4,447.8,426.1,120.0,120.0,120.0,140.0,100.0,600.0,B,B,C,B,3.0,B,A,B,C,B,A,B,A,B,A,B,A,A,B,B,A,C,A,A,B,E,C2
190001199387.0,2019.0,Araguaína,TO,17.0,M,2.0,0.0,2.0,1,3.0,1.0,1.0,1.0,1.0,590.9,604.6,619.2,480.6,160.0,200.0,180.0,160.0,160.0,860.0,E,G,C,D,4.0,I,A,C,D,B,B,B,B,A,A,B,A,A,B,B,A,E,A,B,B,D,B1
190001705264.0,2019.0,Campos Novos,SC,21.0,F,1.0,4.0,1.0,1,1.0,1.0,1.0,1.0,1.0,482.9,496.8,555.8,487.4,120.0,120.0,100.0,120.0,100.0,560.0,B,E,B,C,5.0,E,A,C,E,B,A,B,B,B,A,B,A,A,D,B,B,D,B,C,B,E,B1
190001199388.0,2019.0,Araguaína,TO,18.0,F,2.0,0.0,2.0,1,3.0,1.0,1.0,1.0,1.0,494.7,475.5,577.6,383.5,140.0,140.0,120.0,80.0,120.0,600.0,F,E,E,D,3.0,G,D,D,D,B,A,C,B,A,A,B,A,A,D,A,A,D,B,B,B,D,A
190001779801.0,2019.0,Goiânia,GO,21.0,M,1.0,2.0,1.0,1,1.0,1.0,1.0,1.0,1.0,467.8,469.8,519.9,437.2,120.0,140.0,120.0,140.0,140.0,660.0,B,F,B,D,4.0,C,B,B,C,A,B,B,A,B,A,A,A,A,B,A,A,D,A,A,B,E,C1
190001692714.0,2019.0,Carlos Gomes,RS,18.0,F,2.0,0.0,2.0,1,3.0,1.0,1.0,1.0,1.0,450.0,490.2,522.7,423.9,160.0,120.0,140.0,140.0,80.0,640.0,D,D,C,B,4.0,F,A,B,C,B,A,B,A,A,A,B,A,A,B,B,A,D,A,A,B,E,C2
190001743757.0,2019.0,Campo Grande,MS,19.0,F,1.0,3.0,1.0,1,3.0,1.0,1.0,1.0,1.0,536.6,567.1,585.1,405.2,120.0,120.0,160.0,120.0,80.0,600.0,D,D,B,C,4.0,C,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,B,A,A,B,E,DE
190001184601.0,2019.0,Macapá,AP,20.0,M,1.0,1.0,1.0,1,3.0,1.0,1.0,1.0,1.0,386.9,345.1,441.3,494.3,100.0,120.0,100.0,100.0,60.0,480.0,B,B,A,A,4.0,B,A,A,C,A,A,C,B,B,A,A,A,A,B,A,A,B,A,A,B,E,DE
190001133221.0,2019.0,Limoeiro do Norte,CE,26.0,F,1.0,9.0,1.0,2,3.0,1.0,1.0,1.0,1.0,404.7,465.2,538.8,389.0,140.0,120.0,120.0,120.0,80.0,580.0,E,G,B,D,2.0,C,A,B,C,B,B,B,A,A,A,A,A,A,B,A,A,B,A,A,B,E,C1
190001475154.0,2019.0,Parnamirim,RN,28.0,M,1.0,11.0,1.0,2,1.0,1.0,1.0,1.0,1.0,502.1,515.6,561.0,610.2,120.0,120.0,100.0,80.0,60.0,480.0,C,E,B,B,3.0,D,A,B,B,B,A,B,A,A,A,B,A,A,B,A,A,C,A,A,B,E,C1
190001421572.0,2019.0,Salvador,BA,18.0,F,1.0,1.0,1.0,0,3.0,1.0,1.0,1.0,1.0,493.8,515.2,502.1,394.4,120.0,120.0,120.0,120.0,140.0,620.0,C,D,B,B,2.0,B,A,B,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,B,B,E,DE
190001595689.0,2019.0,Botucatu,SP,20.0,F,1.0,2.0,1.0,1,1.0,1.0,1.0,1.0,1.0,539.7,506.9,586.1,448.2,140.0,140.0,120.0,140.0,0.0,540.0,B,C,B,B,3.0,C,A,B,B,B,A,B,A,B,B,A,A,A,B,A,A,C,A,B,B,E,C2
190001480448.0,2019.0,Serra Grande,PB,31.0,M,1.0,13.0,1.0,2,3.0,1.0,1.0,1.0,1.0,342.0,600.0,582.2,652.6,120.0,120.0,120.0,140.0,100.0,600.0,C,C,A,B,2.0,E,A,C,C,A,B,B,A,A,A,B,A,A,B,B,A,C,A,B,B,D,C1
190001595690.0,2019.0,Osasco,SP,17.0,M,2.0,0.0,2.0,0,1.0,1.0,1.0,1.0,1.0,573.7,585.2,580.0,701.2,140.0,120.0,140.0,180.0,160.0,740.0,H,B,F,B,5.0,E,A,B,C,A,A,B,B,B,B,B,A,A,B,A,A,B,B,A,B,E,C2
190001133222.0,2019.0,Jaguaribe,CE,20.0,F,1.0,3.0,1.0,1,3.0,1.0,1.0,1.0,1.0,454.4,492.4,487.0,495.0,80.0,120.0,80.0,100.0,120.0,500.0,E,E,C,A,2.0,A,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,E,DE
190001595691.0,2019.0,São Paulo,SP,17.0,F,2.0,0.0,2.0,1,1.0,1.0,1.0,1.0,1.0,479.1,535.0,569.6,429.6,120.0,120.0,120.0,120.0,0.0,480.0,H,E,D,D,4.0,C,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,B,A,A,B,E,C2
190001705265.0,2019.0,Araranguá,SC,19.0,M,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,491.1,545.8,563.2,603.6,120.0,160.0,120.0,120.0,140.0,660.0,D,C,B,B,3.0,G,A,B,C,A,B,B,B,B,A,B,A,B,C,A,B,D,B,B,B,D,C1
190001237826.0,2019.0,Varginha,MG,26.0,F,1.0,8.0,1.0,1,3.0,1.0,1.0,1.0,1.0,585.7,616.8,584.7,664.3,160.0,180.0,180.0,200.0,200.0,920.0,E,C,C,F,4.0,H,A,B,D,A,B,B,A,A,A,A,A,A,B,A,A,C,A,B,B,D,C2
190001339055.0,2019.0,Maceió,AL,25.0,F,1.0,5.0,1.0,1,3.0,1.0,1.0,1.0,1.0,468.3,402.2,500.2,390.0,100.0,120.0,120.0,100.0,120.0,560.0,A,A,A,A,3.0,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,E,DE
190001867764.0,2019.0,Iretama,PR,18.0,F,1.0,2.0,1.0,1,3.0,1.0,1.0,1.0,1.0,465.2,425.2,508.8,465.9,120.0,160.0,120.0,180.0,140.0,720.0,C,D,B,B,4.0,C,A,B,C,B,D,B,B,A,A,A,A,A,B,A,A,E,A,B,B,E,C1
190001493198.0,2019.0,Caruaru,PE,40.0,F,1.0,13.0,1.0,1,3.0,1.0,1.0,1.0,1.0,373.1,446.3,439.5,500.9,100.0,120.0,120.0,120.0,140.0,600.0,B,E,C,C,1.0,C,A,B,B,A,A,B,A,A,A,B,A,A,B,A,A,B,A,A,B,D,C2
190001093226.0,2019.0,Rio Branco,AC,23.0,F,1.0,6.0,1.0,1,3.0,1.0,1.0,1.0,1.0,508.6,574.9,574.1,609.3,140.0,180.0,160.0,120.0,180.0,780.0,E,F,B,D,1.0,C,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B,D,C1
190001475155.0,2019.0,Governador Dix-Sept Rosado,RN,23.0,M,1.0,2.0,1.0,1,3.0,1.0,1.0,1.0,1.0,501.2,533.8,541.4,592.4,100.0,120.0,120.0,80.0,80.0,500.0,A,A,A,A,4.0,C,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,E,DE
190001421574.0,2019.0,Santo Antônio de Jesus,BA,21.0,F,1.0,2.0,1.0,2,2.0,1.0,1.0,1.0,1.0,399.8,540.7,502.4,415.7,120.0,120.0,140.0,100.0,120.0,600.0,E,B,C,B,2.0,B,A,B,C,B,A,B,A,B,A,B,A,A,B,A,A,B,A,A,B,E,C1
190002206518.0,2019.0,Caicó,RN,22.0,F,1.0,5.0,1.0,3,3.0,1.0,1.0,1.0,1.0,450.5,452.5,519.7,442.6,140.0,180.0,160.0,200.0,160.0,840.0,B,E,A,A,6.0,B,A,B,B,A,B,B,A,A,A,A,A,A,B,A,A,C,A,A,A,E,DE
190001475157.0,2019.0,Natal,RN,19.0,F,1.0,3.0,1.0,2,1.0,1.0,1.0,1.0,1.0,507.9,573.3,543.7,571.4,120.0,120.0,120.0,120.0,100.0,580.0,D,F,C,D,4.0,C,A,B,C,B,A,B,A,B,B,A,A,A,B,A,A,D,A,B,B,E,B2
190001595692.0,2019.0,São Caetano do Sul,SP,18.0,M,1.0,1.0,1.0,3,3.0,1.0,1.0,1.0,1.0,556.8,546.6,544.5,601.9,120.0,120.0,120.0,120.0,140.0,620.0,E,D,C,B,5.0,G,A,B,B,A,A,B,A,B,A,A,A,A,C,A,B,D,B,B,B,E,C1
190001595693.0,2019.0,Guarulhos,SP,18.0,M,2.0,0.0,2.0,1,1.0,1.0,1.0,1.0,1.0,589.8,631.3,591.4,682.2,160.0,160.0,160.0,180.0,200.0,860.0,E,E,C,F,4.0,E,A,B,B,B,A,B,A,A,A,A,A,A,A,A,A,D,B,B,B,E,C1
190001595694.0,2019.0,Caraguatatuba,SP,17.0,M,2.0,0.0,2.0,1,3.0,1.0,1.0,1.0,1.0,547.2,599.8,583.2,733.2,120.0,140.0,120.0,120.0,140.0,640.0,B,B,C,B,5.0,G,A,C,C,C,A,C,C,B,B,B,A,A,C,A,A,E,B,B,B,E,B2
190001210207.0,2019.0,São Luís,MA,19.0,M,1.0,2.0,1.0,1,3.0,1.0,1.0,1.0,1.0,394.0,531.6,526.2,479.2,100.0,120.0,120.0,120.0,120.0,580.0,E,D,D,D,4.0,C,A,D,D,B,A,B,B,A,A,B,A,A,D,B,A,E,A,A,B,E,B2
